0.037900, 0.384333, -0.248874, 0.074543, -0.049942, -0.003796, 0.995959, 
0.037895, 0.384336, -0.248874, 0.074547, -0.049932, -0.003798, 0.995959, 
0.037894, 0.384336, -0.248874, 0.074547, -0.049931, -0.003802, 0.995959, 
0.037896, 0.384336, -0.248875, 0.074546, -0.049933, -0.003799, 0.995959, 
0.037896, 0.384336, -0.248875, 0.074546, -0.049933, -0.003799, 0.995959, 
0.037896, 0.384336, -0.248875, 0.074546, -0.049933, -0.003799, 0.995959, 
0.037895, 0.384335, -0.248875, 0.074546, -0.049933, -0.003805, 0.995959, 
0.037890, 0.384331, -0.248876, 0.074543, -0.049924, -0.003802, 0.995960, 
0.037890, 0.384332, -0.248876, 0.074544, -0.049926, -0.003801, 0.995960, 
0.037890, 0.384332, -0.248876, 0.074544, -0.049926, -0.003801, 0.995960, 
0.037894, 0.384333, -0.248875, 0.074544, -0.049928, -0.003810, 0.995960, 
0.037894, 0.384333, -0.248875, 0.074544, -0.049928, -0.003810, 0.995960, 
0.038017, 0.384322, -0.248876, 0.074538, -0.049907, -0.003979, 0.995961, 
0.038017, 0.384322, -0.248876, 0.074538, -0.049907, -0.003979, 0.995961, 
0.038233, 0.384306, -0.248876, 0.074528, -0.049916, -0.004251, 0.995960, 
0.039270, 0.384192, -0.248877, 0.074452, -0.049996, -0.005589, 0.995955, 
0.039270, 0.384192, -0.248877, 0.074452, -0.049996, -0.005589, 0.995955, 
0.041295, 0.383967, -0.248878, 0.074308, -0.050209, -0.008205, 0.995937, 
0.041295, 0.383967, -0.248878, 0.074308, -0.050209, -0.008205, 0.995937, 
0.044277, 0.383607, -0.248881, 0.074086, -0.050515, -0.012068, 0.995899, 
0.044277, 0.383607, -0.248881, 0.074086, -0.050515, -0.012068, 0.995899, 
0.048118, 0.383123, -0.248883, 0.073810, -0.050899, -0.017038, 0.995827, 
0.050354, 0.382819, -0.248885, 0.073645, -0.051116, -0.019936, 0.995774, 
0.050354, 0.382819, -0.248885, 0.073645, -0.051116, -0.019936, 0.995774, 
0.052804, 0.382477, -0.248886, 0.073469, -0.051358, -0.023116, 0.995706, 
0.055466, 0.382089, -0.248887, 0.073278, -0.051626, -0.026575, 0.995620, 
0.058313, 0.381644, -0.248889, 0.073066, -0.051911, -0.030282, 0.995515, 
0.061332, 0.381149, -0.248892, 0.072836, -0.052225, -0.034214, 0.995388, 
0.067680, 0.380046, -0.248895, 0.072372, -0.052847, -0.042507, 0.995069, 
0.070974, 0.379426, -0.248897, 0.072122, -0.053167, -0.046820, 0.994877, 
0.070974, 0.379426, -0.248897, 0.072122, -0.053167, -0.046820, 0.994877, 
0.074317, 0.378772, -0.248899, 0.071874, -0.053484, -0.051197, 0.994662, 
0.077748, 0.378074, -0.248899, 0.071626, -0.053810, -0.055714, 0.994419, 
0.081220, 0.377334, -0.248900, 0.071367, -0.054147, -0.060270, 0.994154, 
0.084734, 0.376545, -0.248903, 0.071098, -0.054479, -0.064913, 0.993863, 
0.088274, 0.375720, -0.248904, 0.070831, -0.054809, -0.069594, 0.993547, 
0.091826, 0.374863, -0.248905, 0.070565, -0.055147, -0.074299, 0.993206, 
0.095381, 0.373967, -0.248906, 0.070297, -0.055483, -0.079012, 0.992843, 
0.102511, 0.372068, -0.248908, 0.069758, -0.056140, -0.088504, 0.992043, 
0.106104, 0.371065, -0.248908, 0.069494, -0.056459, -0.093291, 0.991605, 
0.106104, 0.371065, -0.248908, 0.069494, -0.056459, -0.093291, 0.991605, 
0.109804, 0.369986, -0.248908, 0.069210, -0.056798, -0.098262, 0.991125, 
0.113560, 0.368849, -0.248909, 0.068922, -0.057134, -0.103296, 0.990614, 
0.117469, 0.367627, -0.248909, 0.068624, -0.057485, -0.108560, 0.990051, 
0.125945, 0.364823, -0.248909, 0.067973, -0.058231, -0.120024, 0.988728, 
0.125945, 0.364823, -0.248909, 0.067973, -0.058231, -0.120024, 0.988728, 
0.130631, 0.363177, -0.248909, 0.067604, -0.058651, -0.126381, 0.987936, 
0.135656, 0.361341, -0.248908, 0.067207, -0.059115, -0.133234, 0.987035, 
0.146609, 0.357037, -0.248906, 0.066292, -0.060181, -0.148279, 0.984884, 
0.146609, 0.357037, -0.248906, 0.066292, -0.060181, -0.148279, 0.984884, 
0.152349, 0.354618, -0.248906, 0.065794, -0.060745, -0.156194, 0.983659, 
0.158140, 0.352073, -0.248906, 0.065287, -0.061304, -0.164250, 0.982345, 
0.163913, 0.349422, -0.248906, 0.064777, -0.061853, -0.172339, 0.980957, 
0.180829, 0.340984, -0.248906, 0.063263, -0.063377, -0.196316, 0.976443, 
0.180829, 0.340984, -0.248906, 0.063263, -0.063377, -0.196316, 0.976443, 
0.180829, 0.340984, -0.248906, 0.063263, -0.063377, -0.196316, 0.976443, 
0.186441, 0.337956, -0.248906, 0.062749, -0.063878, -0.204375, 0.974789, 
0.186441, 0.337956, -0.248906, 0.062749, -0.063878, -0.204375, 0.974789, 
0.198109, 0.331253, -0.248908, 0.061643, -0.064904, -0.221358, 0.971076, 
0.210653, 0.323448, -0.248905, 0.060411, -0.066085, -0.239900, 0.966660, 
0.210653, 0.323448, -0.248905, 0.060411, -0.066085, -0.239900, 0.966660, 
0.223679, 0.314563, -0.248904, 0.059010, -0.067393, -0.259579, 0.961558, 
0.230076, 0.309912, -0.248904, 0.058303, -0.068044, -0.269422, 0.958845, 
0.230076, 0.309912, -0.248904, 0.058303, -0.068044, -0.269422, 0.958845, 
0.247620, 0.296043, -0.248910, 0.056288, -0.069671, -0.297111, 0.950633, 
0.247620, 0.296043, -0.248910, 0.056288, -0.069671, -0.297111, 0.950633, 
0.252998, 0.291488, -0.248909, 0.055692, -0.070123, -0.305796, 0.947877, 
