0.000033, 0.149549, -0.000092, -0.099945, 0.000041, -0.000121, 0.000177, 0.000045, -0.149561, -0.000039, -0.100075, -0.000084, 0.000182, 0.000050, -0.000032, -0.000020, 0.000465, -0.000030, -0.000228, 0.000140, -0.000396, -0.000016, -0.000510, -0.000173, 0.000246, -0.000293, -0.000321, -0.000016, -0.000587, 0.000010, 0.000072, -0.000230, 
0.000033, 0.149549, -0.000092, -0.099945, 0.000041, -0.000121, 0.000177, 0.000045, -0.149561, -0.000039, -0.100075, -0.000084, 0.000182, 0.000050, -0.000032, -0.000020, 0.000465, -0.000030, -0.000228, 0.000140, -0.000396, -0.000016, -0.000510, -0.000173, 0.000246, -0.000293, -0.000321, -0.000016, -0.000587, 0.000010, 0.000072, -0.000230, 
-0.000027, 0.149547, -0.000077, -0.099936, 0.000063, -0.000117, 0.000163, 0.000036, -0.149559, -0.000038, -0.100078, -0.000080, 0.000183, 0.000053, -0.000032, -0.000021, 0.000466, -0.000040, -0.000229, 0.000140, -0.000406, 0.000004, -0.000509, -0.000173, 0.000245, -0.000293, -0.000320, -0.000019, -0.000582, 0.000010, 0.000078, -0.000229, 
0.000030, 0.149548, -0.000070, -0.099944, 0.000058, -0.000117, 0.000175, 0.000047, -0.149561, -0.000033, -0.100077, -0.000079, 0.000184, 0.000053, -0.000032, -0.000021, 0.000466, -0.000031, -0.000230, 0.000140, -0.000404, -0.000005, -0.000507, -0.000173, 0.000245, -0.000293, -0.000320, -0.000020, -0.000583, 0.000010, 0.000069, -0.000229, 
-0.000027, 0.149551, -0.000081, -0.099935, 0.000063, -0.000123, 0.000161, 0.000034, -0.149562, -0.000037, -0.100078, -0.000077, 0.000183, 0.000051, -0.000033, -0.000021, 0.000467, -0.000039, -0.000228, 0.000140, -0.000399, -0.000012, -0.000512, -0.000173, 0.000246, -0.000293, -0.000320, -0.000019, -0.000584, 0.000010, 0.000079, -0.000228, 
0.000030, 0.149547, -0.000074, -0.099945, 0.000057, -0.000117, 0.000171, 0.000047, -0.149561, -0.000033, -0.100077, -0.000078, 0.000183, 0.000052, -0.000032, -0.000021, 0.000464, -0.000031, -0.000230, 0.000140, -0.000407, 0.000004, -0.000515, -0.000173, 0.000245, -0.000293, -0.000321, -0.000024, -0.000567, 0.000010, 0.000069, -0.000227, 
0.000026, 0.149547, -0.000084, -0.099941, 0.000060, -0.000123, 0.000168, 0.000042, -0.149559, -0.000040, -0.100079, -0.000081, 0.000183, 0.000055, -0.000033, -0.000021, 0.000466, -0.000034, -0.000230, 0.000140, -0.000408, -0.000004, -0.000515, -0.000173, 0.000245, -0.000293, -0.000322, -0.000025, -0.000569, 0.000010, 0.000072, -0.000228, 
-0.000026, 0.149549, -0.000081, -0.099937, 0.000065, -0.000120, 0.000160, 0.000037, -0.149561, -0.000037, -0.100079, -0.000077, 0.000184, 0.000054, -0.000033, -0.000021, 0.000468, -0.000037, -0.000228, 0.000140, -0.000403, -0.000010, -0.000519, -0.000173, 0.000246, -0.000293, -0.000323, -0.000025, -0.000571, 0.000010, 0.000076, -0.000228, 
0.000026, 0.149550, -0.000079, -0.099940, 0.000060, -0.000119, 0.000164, 0.000040, -0.149562, -0.000037, -0.100079, -0.000079, 0.000182, 0.000053, -0.000032, -0.000021, 0.000465, -0.000035, -0.000229, 0.000140, -0.000394, -0.000027, -0.000498, -0.000173, 0.000246, -0.000293, -0.000319, -0.000027, -0.000575, 0.000010, 0.000076, -0.000224, 
0.000028, 0.149548, -0.000076, -0.099941, 0.000057, -0.000120, 0.000170, 0.000043, -0.149560, -0.000037, -0.100078, -0.000081, 0.000183, 0.000055, -0.000033, -0.000021, 0.000469, -0.000033, -0.000227, 0.000140, -0.000414, -0.000004, -0.000523, -0.000173, 0.000246, -0.000293, -0.000339, 0.000004, -0.000602, 0.000010, 0.000074, -0.000231, 
0.000028, 0.149547, -0.000082, -0.099942, 0.000048, -0.000122, 0.000174, 0.000042, -0.149559, -0.000038, -0.100077, -0.000082, 0.000183, 0.000054, -0.000033, -0.000021, 0.000470, -0.000033, -0.000227, 0.000140, -0.000411, -0.000008, -0.000525, -0.000173, 0.000246, -0.000293, -0.000339, 0.000004, -0.000605, 0.000010, 0.000075, -0.000230, 
0.000027, 0.149550, -0.000090, -0.099946, 0.000062, -0.000121, 0.000168, 0.000042, -0.149562, -0.000028, -0.100087, -0.000077, 0.000182, 0.000056, -0.000033, -0.000021, 0.000466, -0.000035, -0.000232, 0.000140, -0.000404, -0.000020, -0.000526, -0.000173, 0.000243, -0.000293, -0.000336, -0.000004, -0.000608, 0.000010, 0.000068, -0.000224, 
0.000035, 0.149551, -0.000151, -0.100021, 0.000056, -0.000120, 0.000185, 0.000048, -0.149563, 0.000027, -0.100182, -0.000082, 0.000181, 0.000057, -0.000032, -0.000021, 0.000471, -0.000060, -0.000291, 0.000140, -0.000432, -0.000004, -0.000522, -0.000174, 0.000203, -0.000295, -0.000336, -0.000004, -0.000615, 0.000010, -0.000050, -0.000212, 
0.000125, 0.149555, -0.000604, -0.100639, 0.000057, -0.000119, 0.000222, 0.000122, -0.149540, 0.000493, -0.100902, -0.000077, 0.000188, 0.000033, -0.000032, -0.000021, 0.000745, -0.000261, -0.000537, 0.000139, -0.000487, -0.000012, -0.000484, -0.000178, -0.000260, -0.000298, -0.000324, -0.000006, -0.000620, 0.000017, -0.001072, -0.000183, 
0.000125, 0.149555, -0.000604, -0.100639, 0.000057, -0.000119, 0.000222, 0.000122, -0.149540, 0.000493, -0.100902, -0.000077, 0.000188, 0.000033, -0.000032, -0.000021, 0.000745, -0.000261, -0.000537, 0.000139, -0.000487, -0.000012, -0.000484, -0.000178, -0.000260, -0.000298, -0.000324, -0.000006, -0.000620, 0.000017, -0.001072, -0.000183, 
0.000164, 0.149558, -0.001056, -0.101312, 0.000064, -0.000115, 0.000230, 0.000162, -0.149523, 0.000963, -0.101608, -0.000070, 0.000190, 0.000028, -0.000032, -0.000021, 0.000966, -0.000459, -0.000662, 0.000146, -0.000507, -0.000012, -0.000463, -0.000183, -0.000366, -0.000292, -0.000310, -0.000006, -0.000625, 0.000018, -0.002332, -0.000185, 
0.000169, 0.149545, -0.001704, -0.102291, 0.000061, -0.000117, 0.000223, 0.000164, -0.149513, 0.001607, -0.102560, -0.000074, 0.000193, 0.000042, -0.000032, -0.000021, 0.001255, -0.000777, -0.000731, 0.000153, -0.000507, -0.000012, -0.000448, -0.000190, -0.000429, -0.000285, -0.000292, -0.000006, -0.000624, -0.000025, -0.004213, -0.000196, 
0.000170, 0.149525, -0.002548, -0.103535, 0.000063, -0.000123, 0.000244, 0.000164, -0.149501, 0.002450, -0.103845, -0.000073, 0.000194, 0.000026, -0.000032, -0.000021, 0.001674, -0.001200, -0.000709, 0.000156, -0.000497, -0.000011, -0.000436, -0.000194, -0.000408, -0.000283, -0.000288, -0.000005, -0.000610, -0.000021, -0.006775, -0.000212, 
0.000148, 0.149508, -0.003599, -0.105132, 0.000060, -0.000128, 0.000228, 0.000138, -0.149480, 0.003497, -0.105388, -0.000075, 0.000197, 0.000049, -0.000032, -0.000021, 0.002216, -0.001704, -0.000641, 0.000162, -0.000484, -0.000010, -0.000425, -0.000199, -0.000346, -0.000277, -0.000294, -0.000005, -0.000586, -0.000023, -0.009999, -0.000222, 
0.000133, 0.149486, -0.004856, -0.107017, 0.000058, -0.000130, 0.000229, 0.000120, -0.149463, 0.004751, -0.107257, -0.000077, 0.000203, 0.000056, -0.000032, -0.000021, 0.002860, -0.002342, -0.000542, 0.000165, -0.000471, -0.000009, -0.000413, -0.000202, -0.000264, -0.000274, -0.000307, -0.000004, -0.000554, -0.000025, -0.013838, -0.000228, 
0.000123, 0.149458, -0.006316, -0.109198, 0.000057, -0.000139, 0.000236, 0.000109, -0.149443, 0.006207, -0.109438, -0.000077, 0.000204, 0.000056, -0.000032, -0.000021, 0.003612, -0.003061, -0.000477, 0.000166, -0.000462, -0.000008, -0.000396, -0.000203, -0.000220, -0.000272, -0.000317, -0.000004, -0.000525, -0.000026, -0.018262, -0.000240, 
0.000119, 0.149432, -0.007969, -0.111681, 0.000055, -0.000142, 0.000231, 0.000105, -0.149412, 0.007858, -0.111899, -0.000079, 0.000211, 0.000068, -0.000032, -0.000021, 0.004457, -0.003875, -0.000459, 0.000169, -0.000452, -0.000008, -0.000378, -0.000203, -0.000210, -0.000270, -0.000312, -0.000004, -0.000502, -0.000026, -0.023219, -0.000261, 
0.000130, 0.149385, -0.011802, -0.117412, 0.000053, -0.000152, 0.000245, 0.000118, -0.149347, 0.011693, -0.117647, -0.000079, 0.000222, 0.000065, -0.000032, -0.000021, 0.006382, -0.005775, -0.000507, 0.000158, -0.000439, -0.000008, -0.000340, -0.000195, -0.000237, -0.000281, -0.000286, -0.000004, -0.000475, -0.000019, -0.034672, -0.000312, 
0.000130, 0.149385, -0.011802, -0.117412, 0.000053, -0.000152, 0.000245, 0.000118, -0.149347, 0.011693, -0.117647, -0.000079, 0.000222, 0.000065, -0.000032, -0.000021, 0.006382, -0.005775, -0.000507, 0.000158, -0.000439, -0.000008, -0.000340, -0.000195, -0.000237, -0.000281, -0.000286, -0.000004, -0.000475, -0.000019, -0.034672, -0.000312, 
0.000119, 0.149330, -0.016237, -0.124051, 0.000051, -0.000164, 0.000250, 0.000107, -0.149283, 0.016125, -0.124276, -0.000081, 0.000234, 0.000072, -0.000032, -0.000021, 0.008661, -0.007984, -0.000468, 0.000144, -0.000431, -0.000008, -0.000319, -0.000179, -0.000211, -0.000292, -0.000282, -0.000012, -0.000447, -0.000015, -0.048004, -0.000346, 
0.000119, 0.149330, -0.016237, -0.124051, 0.000051, -0.000164, 0.000250, 0.000107, -0.149283, 0.016125, -0.124276, -0.000081, 0.000234, 0.000072, -0.000032, -0.000021, 0.008661, -0.007984, -0.000468, 0.000144, -0.000431, -0.000008, -0.000319, -0.000179, -0.000211, -0.000292, -0.000282, -0.000012, -0.000447, -0.000015, -0.048004, -0.000346, 
0.000098, 0.149300, -0.018635, -0.127649, 0.000050, -0.000168, 0.000246, 0.000086, -0.149257, 0.018520, -0.127848, -0.000081, 0.000240, 0.000082, -0.000031, -0.000022, 0.009890, -0.009180, -0.000390, 0.000134, -0.000424, -0.000007, -0.000319, -0.000170, -0.000187, -0.000300, -0.000298, -0.000009, -0.000436, 0.000017, -0.055278, -0.000362, 
0.000062, 0.149272, -0.021129, -0.131406, 0.000045, -0.000177, 0.000234, 0.000052, -0.149234, 0.021007, -0.131551, -0.000085, 0.000241, 0.000102, -0.000032, -0.000021, 0.011158, -0.010429, -0.000347, 0.000125, -0.000420, -0.000006, -0.000325, -0.000159, 0.000187, -0.000307, -0.000306, -0.000007, -0.000438, 0.000021, -0.062882, -0.000379, 
0.000052, 0.149244, -0.023701, -0.135254, 0.000042, -0.000182, 0.000237, 0.000044, -0.149208, 0.023573, -0.135392, -0.000086, 0.000245, 0.000104, -0.000032, -0.000021, 0.012460, -0.011715, -0.000286, 0.000120, -0.000416, -0.000007, -0.000343, -0.000150, 0.000206, -0.000311, -0.000321, -0.000007, -0.000437, 0.000029, -0.070617, -0.000398, 
0.000056, 0.149210, -0.029007, -0.143190, 0.000041, -0.000188, 0.000250, 0.000051, -0.149158, 0.028880, -0.143343, -0.000086, 0.000254, 0.000100, -0.000032, -0.000021, 0.015160, -0.014357, -0.000306, 0.000106, -0.000431, -0.000014, -0.000384, -0.000138, 0.000196, -0.000325, -0.000332, -0.000008, -0.000478, 0.000041, -0.086514, -0.000416, 
0.000056, 0.149210, -0.029007, -0.143190, 0.000041, -0.000188, 0.000250, 0.000051, -0.149158, 0.028880, -0.143343, -0.000086, 0.000254, 0.000100, -0.000032, -0.000021, 0.015160, -0.014357, -0.000306, 0.000106, -0.000431, -0.000014, -0.000384, -0.000138, 0.000196, -0.000325, -0.000332, -0.000008, -0.000478, 0.000041, -0.086514, -0.000416, 
0.000058, 0.149198, -0.031719, -0.147259, 0.000040, -0.000191, 0.000249, 0.000053, -0.149141, 0.031592, -0.147400, -0.000088, 0.000255, 0.000109, -0.000032, -0.000021, 0.016544, -0.015711, -0.000345, 0.000104, -0.000449, -0.000024, -0.000385, -0.000136, 0.000187, -0.000327, -0.000341, -0.000009, -0.000512, 0.000043, -0.094625, -0.000415, 
0.000064, 0.149184, -0.034466, -0.151355, 0.000038, -0.000199, 0.000266, 0.000058, -0.149130, 0.034333, -0.151522, -0.000092, 0.000252, 0.000101, -0.000033, -0.000020, 0.017940, -0.017085, -0.000342, 0.000105, -0.000479, -0.000005, -0.000444, -0.000135, 0.000187, -0.000327, -0.000360, -0.000012, -0.000545, 0.000043, -0.102824, -0.000415, 
0.000055, 0.149177, -0.040041, -0.159722, 0.000038, -0.000196, 0.000253, 0.000054, -0.149118, 0.039915, -0.159856, -0.000087, 0.000257, 0.000120, -0.000032, -0.000021, 0.020758, -0.019866, -0.000320, 0.000114, -0.000511, -0.000009, -0.000527, -0.000145, 0.000192, -0.000320, -0.000397, -0.000021, -0.000625, 0.000036, -0.119595, -0.000401, 
0.000055, 0.149177, -0.040041, -0.159722, 0.000038, -0.000196, 0.000253, 0.000054, -0.149118, 0.039915, -0.159856, -0.000087, 0.000257, 0.000120, -0.000032, -0.000021, 0.020758, -0.019866, -0.000320, 0.000114, -0.000511, -0.000009, -0.000527, -0.000145, 0.000192, -0.000320, -0.000397, -0.000021, -0.000625, 0.000036, -0.119595, -0.000401, 
0.000052, 0.149173, -0.042888, -0.163976, 0.000037, -0.000196, 0.000262, 0.000049, -0.149123, 0.042755, -0.164123, -0.000091, 0.000253, 0.000116, -0.000032, -0.000020, 0.022191, -0.021288, -0.000303, 0.000119, -0.000522, -0.000024, -0.000574, -0.000152, 0.000198, -0.000314, -0.000433, 0.000004, -0.000677, 0.000029, -0.128131, -0.000386, 
0.000060, 0.149174, -0.045787, -0.168324, 0.000040, -0.000197, 0.000266, 0.000054, -0.149124, 0.045657, -0.168467, -0.000092, 0.000251, 0.000126, -0.000032, -0.000020, 0.023655, -0.022728, -0.000326, 0.000128, -0.000567, -0.000005, -0.000624, -0.000160, 0.000191, -0.000306, -0.000459, -0.000004, -0.000725, 0.000021, -0.136818, -0.000372, 
0.000126, 0.149206, -0.051866, -0.177396, 0.000040, -0.000186, 0.000284, 0.000112, -0.149127, 0.051755, -0.177602, -0.000083, 0.000248, 0.000112, -0.000031, -0.000020, 0.026711, -0.025746, -0.000410, 0.000138, -0.000610, -0.000032, -0.000700, -0.000174, -0.000194, -0.000299, -0.000482, -0.000028, -0.000813, 0.000014, -0.154811, -0.000314, 
0.000126, 0.149206, -0.051866, -0.177396, 0.000040, -0.000186, 0.000284, 0.000112, -0.149127, 0.051755, -0.177602, -0.000083, 0.000248, 0.000112, -0.000031, -0.000020, 0.026711, -0.025746, -0.000410, 0.000138, -0.000610, -0.000032, -0.000700, -0.000174, -0.000194, -0.000299, -0.000482, -0.000028, -0.000813, 0.000014, -0.154811, -0.000314, 
0.000237, 0.149257, -0.058742, -0.187642, 0.000045, -0.000177, 0.000334, 0.000194, -0.149133, 0.058642, -0.187959, -0.000084, 0.000250, 0.000106, -0.000031, -0.000021, 0.030137, -0.029135, -0.000828, 0.000141, -0.000756, -0.000013, -0.000722, -0.000182, -0.000530, -0.000298, -0.000510, -0.000011, -0.000920, -0.000021, -0.175079, -0.000240, 
0.000237, 0.149257, -0.058742, -0.187642, 0.000045, -0.000177, 0.000334, 0.000194, -0.149133, 0.058642, -0.187959, -0.000084, 0.000250, 0.000106, -0.000031, -0.000021, 0.030137, -0.029135, -0.000828, 0.000141, -0.000756, -0.000013, -0.000722, -0.000182, -0.000530, -0.000298, -0.000510, -0.000011, -0.000920, -0.000021, -0.175079, -0.000240, 
0.000286, 0.149287, -0.062641, -0.193464, 0.000043, -0.000168, 0.000342, 0.000244, -0.149124, 0.062553, -0.193829, -0.000078, 0.000248, 0.000089, -0.000030, -0.000021, 0.032155, -0.031059, -0.001063, 0.000139, -0.000807, -0.000020, -0.000720, -0.000182, -0.000765, -0.000303, -0.000496, -0.000018, -0.000966, -0.000027, -0.186566, -0.000218, 
0.000245, 0.149333, -0.071303, -0.206488, 0.000042, -0.000153, 0.000324, 0.000221, -0.149142, 0.071218, -0.206818, -0.000079, 0.000239, 0.000090, -0.000030, -0.000021, 0.036425, -0.035381, -0.001024, 0.000120, -0.000783, -0.000020, -0.000752, -0.000165, -0.000725, -0.000321, -0.000482, -0.000019, -0.000992, 0.000030, -0.212690, -0.000249, 
0.000245, 0.149333, -0.071303, -0.206488, 0.000042, -0.000153, 0.000324, 0.000221, -0.149142, 0.071218, -0.206818, -0.000079, 0.000239, 0.000090, -0.000030, -0.000021, 0.036425, -0.035381, -0.001024, 0.000120, -0.000783, -0.000020, -0.000752, -0.000165, -0.000725, -0.000321, -0.000482, -0.000019, -0.000992, 0.000030, -0.212690, -0.000249, 
0.000048, 0.149297, -0.080773, -0.220784, 0.000037, -0.000159, 0.000263, 0.000021, -0.149210, 0.080650, -0.220903, -0.000091, 0.000223, 0.000140, -0.000031, -0.000020, 0.041157, -0.040162, -0.000290, 0.000093, -0.000672, -0.000005, -0.000825, -0.000131, 0.000201, -0.000341, -0.000571, -0.000005, -0.000921, 0.000052, -0.241913, -0.000275, 
0.000048, 0.149297, -0.080773, -0.220784, 0.000037, -0.000159, 0.000263, 0.000021, -0.149210, 0.080650, -0.220903, -0.000091, 0.000223, 0.000140, -0.000031, -0.000020, 0.041157, -0.040162, -0.000290, 0.000093, -0.000672, -0.000005, -0.000825, -0.000131, 0.000201, -0.000341, -0.000571, -0.000005, -0.000921, 0.000052, -0.241913, -0.000275, 
-0.000051, 0.149277, -0.085664, -0.228136, 0.000019, -0.000172, 0.000245, -0.000060, -0.149228, 0.085509, -0.228140, -0.000098, 0.000219, 0.000171, -0.000033, -0.000020, 0.043623, -0.042608, 0.000189, 0.000081, -0.000640, -0.000010, -0.000840, -0.000114, 0.000481, -0.000351, -0.000634, -0.000011, -0.000865, 0.000068, -0.256874, -0.000265, 
-0.000048, 0.149288, -0.095459, -0.242821, 0.000034, -0.000159, 0.000236, -0.000044, -0.149236, 0.095334, -0.242863, -0.000091, 0.000207, 0.000170, -0.000032, -0.000020, 0.048578, -0.047521, 0.000197, 0.000060, -0.000671, -0.000006, -0.000817, -0.000093, 0.000493, -0.000374, -0.000653, -0.000033, -0.000838, 0.000089, -0.286238, -0.000218, 
-0.000048, 0.149288, -0.095459, -0.242821, 0.000034, -0.000159, 0.000236, -0.000044, -0.149236, 0.095334, -0.242863, -0.000091, 0.000207, 0.000170, -0.000032, -0.000020, 0.048578, -0.047521, 0.000197, 0.000060, -0.000671, -0.000006, -0.000817, -0.000093, 0.000493, -0.000374, -0.000653, -0.000033, -0.000838, 0.000089, -0.286238, -0.000218, 
0.000080, 0.149328, -0.100430, -0.250212, 0.000035, -0.000165, 0.000255, 0.000067, -0.149213, 0.100323, -0.250356, -0.000086, 0.000213, 0.000159, -0.000032, -0.000020, 0.051027, -0.049949, -0.000236, 0.000059, -0.000694, -0.000024, -0.000791, -0.000092, 0.000236, -0.000376, -0.000622, -0.000005, -0.000870, 0.000089, -0.300728, -0.000186, 
0.000189, 0.149379, -0.105519, -0.257795, 0.000037, -0.000142, 0.000306, 0.000159, -0.149196, 0.105427, -0.258038, -0.000085, 0.000216, 0.000136, -0.000030, -0.000021, 0.053542, -0.052484, -0.000617, 0.000055, -0.000770, -0.000008, -0.000745, -0.000097, -0.000331, -0.000386, -0.000573, -0.000012, -0.000897, 0.000087, -0.315571, -0.000164, 
0.000263, 0.149434, -0.110773, -0.265642, 0.000038, -0.000128, 0.000333, 0.000214, -0.149196, 0.110700, -0.265957, -0.000082, 0.000216, 0.000119, -0.000030, -0.000021, 0.056223, -0.055090, -0.000976, 0.000059, -0.000822, -0.000013, -0.000702, -0.000107, -0.000675, -0.000385, -0.000521, -0.000024, -0.000936, 0.000081, -0.331103, -0.000132, 
0.000269, 0.149458, -0.116207, -0.273792, 0.000040, -0.000123, 0.000335, 0.000229, -0.149206, 0.116143, -0.274129, -0.000080, 0.000209, 0.000112, -0.000030, -0.000021, 0.058994, -0.057793, -0.001060, 0.000062, -0.000847, -0.000015, -0.000692, -0.000112, -0.000758, -0.000383, -0.000524, -0.000039, -0.000899, 0.000076, -0.347401, -0.000123, 
0.000205, 0.149451, -0.121826, -0.282239, 0.000033, -0.000127, 0.000312, 0.000160, -0.149234, 0.121740, -0.282492, -0.000087, 0.000202, 0.000140, -0.000030, -0.000021, 0.061766, -0.060603, -0.000851, 0.000067, -0.000819, -0.000014, -0.000712, -0.000116, -0.000553, -0.000375, -0.000567, -0.000006, -0.000921, 0.000070, -0.364457, -0.000120, 
0.000113, 0.149444, -0.127590, -0.290924, 0.000025, -0.000128, 0.000279, 0.000072, -0.149283, 0.127487, -0.291070, -0.000087, 0.000192, 0.000164, -0.000030, -0.000020, 0.064614, -0.063506, -0.000450, 0.000071, -0.000764, -0.000017, -0.000760, -0.000118, -0.000211, -0.000368, -0.000622, -0.000009, -0.000883, 0.000065, -0.382105, -0.000125, 
