3.3E-05,0.149549,-9.2E-05,-0.099945,4.1E-05,-0.000121,-0.00023
3.3E-05,0.149549,-9.2E-05,-0.099945,4.1E-05,-0.000121,-0.00023
-2.7E-05,0.149547,-7.7E-05,-0.099936,6.3E-05,-0.000117,-0.000229
3E-05,0.149548,-7E-05,-0.099944,5.8E-05,-0.000117,-0.000229
-2.7E-05,0.149551,-8.1E-05,-0.099935,6.3E-05,-0.000123,-0.000228
3E-05,0.149547,-7.4E-05,-0.099945,5.7E-05,-0.000117,-0.000227
2.6E-05,0.149547,-8.4E-05,-0.099941,6E-05,-0.000123,-0.000228
-2.6E-05,0.149549,-8.1E-05,-0.099937,6.5E-05,-0.00012,-0.000228
2.6E-05,0.14955,-7.9E-05,-0.09994,6E-05,-0.000119,-0.000224
2.8E-05,0.149548,-7.6E-05,-0.099941,5.7E-05,-0.00012,-0.000231
2.8E-05,0.149547,-8.2E-05,-0.099942,4.8E-05,-0.000122,-0.00023
2.7E-05,0.14955,-9E-05,-0.099946,6.2E-05,-0.000121,-0.000224
3.5E-05,0.149551,-0.000151,-0.100021,5.6E-05,-0.00012,-0.000212
0.000125,0.149555,-0.000604,-0.100639,5.7E-05,-0.000119,-0.000183
0.000125,0.149555,-0.000604,-0.100639,5.7E-05,-0.000119,-0.000183
0.000164,0.149558,-0.001056,-0.101312,6.4E-05,-0.000115,-0.000185
0.000169,0.149545,-0.001704,-0.102291,6.1E-05,-0.000117,-0.000196
0.00017,0.149525,-0.002548,-0.103535,6.3E-05,-0.000123,-0.000212
0.000148,0.149508,-0.003599,-0.105132,6E-05,-0.000128,-0.000222
0.000133,0.149486,-0.004856,-0.107017,5.8E-05,-0.00013,-0.000228
0.000123,0.149458,-0.006316,-0.109198,5.7E-05,-0.000139,-0.00024
0.000119,0.149432,-0.007969,-0.111681,5.5E-05,-0.000142,-0.000261
0.00013,0.149385,-0.011802,-0.117412,5.3E-05,-0.000152,-0.000312
0.00013,0.149385,-0.011802,-0.117412,5.3E-05,-0.000152,-0.000312
0.000119,0.14933,-0.016237,-0.124051,5.1E-05,-0.000164,-0.000346
0.000119,0.14933,-0.016237,-0.124051,5.1E-05,-0.000164,-0.000346
9.8E-05,0.1493,-0.018635,-0.127649,5E-05,-0.000168,-0.000362
6.2E-05,0.149272,-0.021129,-0.131406,4.5E-05,-0.000177,-0.000379
5.2E-05,0.149244,-0.023701,-0.135254,4.2E-05,-0.000182,-0.000398
5.6E-05,0.14921,-0.029007,-0.14319,4.1E-05,-0.000188,-0.000416
5.6E-05,0.14921,-0.029007,-0.14319,4.1E-05,-0.000188,-0.000416
5.8E-05,0.149198,-0.031719,-0.147259,4E-05,-0.000191,-0.000415
6.4E-05,0.149184,-0.034466,-0.151355,3.8E-05,-0.000199,-0.000415
